StrategyID,Strategy,StrategyComplexity,RequestedStrategy,AcceptanceRule,RequireModelAgreement,UseViewSD,UseFeatureTypicality,ConfidenceThreshold,ViewSDThreshold,FeaturePercentileThreshold,ViewSDGateActive,FeatureGateActive,TotalCount,AcceptedCount,DeferredCount,Coverage,CoveragePercent,ReviewRate,ReviewRatePercent,AcceptedErrors,AcceptedErrorRate,AcceptedErrorPercent,AcceptedAccuracy,AcceptedSensitivity,AcceptedSpecificity,AcceptedBalancedAccuracy,FalseNegativesAmongAccepted,AcceptedTruePositives,AcceptedTrueNegatives,AcceptedFalsePositives,AcceptedFalseNegatives
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,0.83179976063869354,,,False,False,120,99,21,0.82499999999999996,82.5,0.17499999999999999,17.5,4,0.040404040404040407,4.0404040404040407,0.95959595959595956,0.95945945945945943,0.95999999999999996,0.9597297297297297,3,71,24,1,3
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,0.8077568640843964,,,False,False,120,100,20,0.83333333333333337,83.333333333333329,0.16666666666666666,16.666666666666668,5,0.050000000000000003,5,0.94999999999999996,0.95945945945945943,0.92307692307692313,0.94126819126819128,3,71,24,2,3
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,0.76638986778852169,,,False,False,120,101,19,0.84166666666666667,84.166666666666671,0.15833333333333333,15.833333333333334,5,0.049504950495049507,4.9504950495049505,0.95049504950495045,0.95999999999999996,0.92307692307692313,0.94153846153846155,3,72,24,2,3
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,0.73695406291178678,,,False,False,120,102,18,0.84999999999999998,85,0.14999999999999999,15,5,0.049019607843137254,4.9019607843137258,0.9509803921568627,0.96052631578947367,0.92307692307692313,0.9418016194331984,3,73,24,2,3
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,0.69510615395179842,,,False,False,120,103,17,0.85833333333333328,85.833333333333329,0.14166666666666666,14.166666666666666,6,0.058252427184466021,5.825242718446602,0.94174757281553401,0.94805194805194803,0.92307692307692313,0.93556443556443558,4,73,24,2,4
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,0.66950903260411021,,,False,False,120,104,16,0.8666666666666667,86.666666666666671,0.13333333333333333,13.333333333333334,6,0.057692307692307696,5.7692307692307692,0.94230769230769229,0.94871794871794868,0.92307692307692313,0.9358974358974359,4,74,24,2,4
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,0.58934120281005065,,,False,False,120,105,15,0.875,87.5,0.125,12.5,6,0.057142857142857141,5.7142857142857144,0.94285714285714284,0.94936708860759489,0.92307692307692313,0.93622200584225901,4,75,24,2,4
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,0.58038266594430166,,,False,False,120,106,14,0.8833333333333333,88.333333333333329,0.11666666666666667,11.666666666666666,7,0.066037735849056603,6.6037735849056602,0.93396226415094341,0.94936708860759489,0.88888888888888884,0.91912798874824186,4,75,24,3,4
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,0.57663168477921811,,,False,False,120,107,13,0.89166666666666672,89.166666666666671,0.10833333333333334,10.833333333333334,8,0.07476635514018691,7.4766355140186915,0.92523364485981308,0.9375,0.88888888888888884,0.91319444444444442,5,75,24,3,5
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,0.5123573658874756,,,False,False,120,108,12,0.90000000000000002,90,0.10000000000000001,10,8,0.07407407407407407,7.4074074074074074,0.92592592592592593,0.93827160493827155,0.88888888888888884,0.9135802469135802,5,76,24,3,5
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,0.50927913018746063,,,False,False,120,109,11,0.90833333333333333,90.833333333333329,0.09166666666666666,9.1666666666666661,8,0.073394495412844041,7.3394495412844041,0.92660550458715596,0.93902439024390238,0.88888888888888884,0.91395663956639561,5,77,24,3,5
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,0.49062786677433845,,,False,False,120,110,10,0.91666666666666663,91.666666666666671,0.083333333333333329,8.3333333333333339,9,0.081818181818181818,8.1818181818181817,0.91818181818181821,0.92771084337349397,0.88888888888888884,0.9082998661311914,6,77,24,3,6
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,0.48033624580943846,,,False,False,120,111,9,0.92500000000000004,92.5,0.074999999999999997,7.5,9,0.081081081081081086,8.1081081081081088,0.91891891891891886,0.92771084337349397,0.8928571428571429,0.91028399311531838,6,77,25,3,6
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,0.40900645555606818,,,False,False,120,112,8,0.93333333333333335,93.333333333333329,0.066666666666666666,6.666666666666667,9,0.080357142857142863,8.0357142857142865,0.9196428571428571,0.9285714285714286,0.8928571428571429,0.91071428571428581,6,78,25,3,6
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,0.4057950280164957,,,False,False,120,113,7,0.94166666666666665,94.166666666666671,0.058333333333333334,5.833333333333333,9,0.079646017699115043,7.9646017699115044,0.92035398230088494,0.9285714285714286,0.89655172413793105,0.91256157635467983,6,78,26,3,6
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,0.24169623520724892,,,False,False,120,114,6,0.94999999999999996,95,0.050000000000000003,5,9,0.078947368421052627,7.8947368421052628,0.92105263157894735,0.92941176470588238,0.89655172413793105,0.91298174442190672,6,79,26,3,6
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,0.22019142937855252,,,False,False,120,115,5,0.95833333333333337,95.833333333333329,0.041666666666666664,4.166666666666667,10,0.086956521739130432,8.695652173913043,0.91304347826086962,0.91860465116279066,0.89655172413793105,0.9075781876503608,7,79,26,3,7
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,0.17330901156316081,,,False,False,120,116,4,0.96666666666666667,96.666666666666671,0.033333333333333333,3.3333333333333335,10,0.086206896551724144,8.6206896551724146,0.9137931034482758,0.91954022988505746,0.89655172413793105,0.90804597701149425,7,80,26,3,7
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,0.054363915198679003,,,False,False,120,117,3,0.97499999999999998,97.5,0.025000000000000001,2.5,10,0.085470085470085472,8.5470085470085468,0.9145299145299145,0.91954022988505746,0.90000000000000002,0.9097701149425288,7,80,27,3,7
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,0.037441908480615904,,,False,False,120,118,2,0.98333333333333328,98.333333333333329,0.016666666666666666,1.6666666666666667,10,0.084745762711864403,8.4745762711864412,0.9152542372881356,0.91954022988505746,0.90322580645161288,0.91138301816833511,7,80,28,3,7
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,0.0021831670001128956,,,False,False,120,119,1,0.9916666666666667,99.166666666666671,0.0083333333333333332,0.83333333333333337,10,0.084033613445378158,8.4033613445378155,0.91596638655462181,0.91954022988505746,0.90625,0.91289511494252873,7,80,29,3,7
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,0.0021789637962887909,,,False,False,120,120,0,1,100,0,0,10,0.083333333333333329,8.3333333333333339,0.91666666666666663,0.92045454545454541,0.90625,0.91335227272727271,7,81,29,3,7
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,inf,,,False,False,120,0,120,0,0,1,100,0,,,,,,,0,0,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,7.6831209953185766,,,False,False,120,1,119,0.0083333333333333332,0.83333333333333337,0.9916666666666667,99.166666666666671,0,0,0,1,1,,,0,1,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,6.6856964866057425,,,False,False,120,2,118,0.016666666666666666,1.6666666666666667,0.98333333333333328,98.333333333333329,0,0,0,1,1,,,0,2,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,6.6488173728535465,,,False,False,120,3,117,0.025000000000000001,2.5,0.97499999999999998,97.5,0,0,0,1,1,,,0,3,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,6.5773796704546772,,,False,False,120,4,116,0.033333333333333333,3.3333333333333335,0.96666666666666667,96.666666666666671,0,0,0,1,1,,,0,4,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,6.3458647179932628,,,False,False,120,5,115,0.041666666666666664,4.166666666666667,0.95833333333333337,95.833333333333329,0,0,0,1,1,,,0,5,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,6.2098610748637686,,,False,False,120,6,114,0.050000000000000003,5,0.94999999999999996,95,0,0,0,1,1,,,0,6,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,6.1881994063343893,,,False,False,120,7,113,0.058333333333333334,5.833333333333333,0.94166666666666665,94.166666666666671,0,0,0,1,1,,,0,7,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,6.185215732493913,,,False,False,120,8,112,0.066666666666666666,6.666666666666667,0.93333333333333335,93.333333333333329,0,0,0,1,1,,,0,8,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,6.0812452116579809,,,False,False,120,9,111,0.074999999999999997,7.5,0.92500000000000004,92.5,0,0,0,1,1,,,0,9,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,5.9995846087355114,,,False,False,120,10,110,0.083333333333333329,8.3333333333333339,0.91666666666666663,91.666666666666671,0,0,0,1,1,,,0,10,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,5.8910641863515174,,,False,False,120,11,109,0.09166666666666666,9.1666666666666661,0.90833333333333333,90.833333333333329,0,0,0,1,1,,,0,11,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,5.7602437231072496,,,False,False,120,12,108,0.10000000000000001,10,0.90000000000000002,90,0,0,0,1,1,,,0,12,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,5.7529399846346703,,,False,False,120,13,107,0.10833333333333334,10.833333333333334,0.89166666666666672,89.166666666666671,0,0,0,1,1,,,0,13,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,5.6253442424435782,,,False,False,120,14,106,0.11666666666666667,11.666666666666666,0.8833333333333333,88.333333333333329,0,0,0,1,1,,,0,14,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,5.5534049928315135,,,False,False,120,15,105,0.125,12.5,0.875,87.5,0,0,0,1,1,,,0,15,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,5.5282075543019378,,,False,False,120,16,104,0.13333333333333333,13.333333333333334,0.8666666666666667,86.666666666666671,0,0,0,1,1,,,0,16,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,5.5210396354694415,,,False,False,120,17,103,0.14166666666666666,14.166666666666666,0.85833333333333328,85.833333333333329,0,0,0,1,1,,,0,17,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,5.509511693637088,,,False,False,120,18,102,0.14999999999999999,15,0.84999999999999998,85,0,0,0,1,1,,,0,18,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,5.4849939806468431,,,False,False,120,19,101,0.15833333333333333,15.833333333333334,0.84166666666666667,84.166666666666671,0,0,0,1,1,,,0,19,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,5.4079531812667412,,,False,False,120,20,100,0.16666666666666666,16.666666666666668,0.83333333333333337,83.333333333333329,0,0,0,1,1,,,0,20,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,5.3785563042948645,,,False,False,120,21,99,0.17499999999999999,17.5,0.82499999999999996,82.5,0,0,0,1,1,,,0,21,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,5.3571859882912509,,,False,False,120,22,98,0.18333333333333332,18.333333333333332,0.81666666666666665,81.666666666666671,0,0,0,1,1,,,0,22,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,5.2406772398779573,,,False,False,120,23,97,0.19166666666666668,19.166666666666668,0.80833333333333335,80.833333333333329,0,0,0,1,1,,,0,23,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,5.1956574951494776,,,False,False,120,24,96,0.20000000000000001,20,0.80000000000000004,80,0,0,0,1,1,,,0,24,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,5.1680954394426184,,,False,False,120,25,95,0.20833333333333334,20.833333333333332,0.79166666666666663,79.166666666666671,0,0,0,1,1,,,0,25,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,5.1380611437872421,,,False,False,120,26,94,0.21666666666666667,21.666666666666668,0.78333333333333333,78.333333333333329,0,0,0,1,1,,,0,26,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,5.084223529810421,,,False,False,120,27,93,0.22500000000000001,22.5,0.77500000000000002,77.5,0,0,0,1,1,,,0,27,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,5.0706383787726086,,,False,False,120,28,92,0.23333333333333334,23.333333333333332,0.76666666666666672,76.666666666666671,0,0,0,1,1,,,0,28,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,5.0409589609016274,,,False,False,120,29,91,0.24166666666666667,24.166666666666668,0.7583333333333333,75.833333333333329,0,0,0,1,1,,,0,29,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,5.0002677546048542,,,False,False,120,30,90,0.25,25,0.75,75,0,0,0,1,1,,,0,30,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,4.9726242996704899,,,False,False,120,31,89,0.25833333333333336,25.833333333333332,0.7416666666666667,74.166666666666671,0,0,0,1,1,,,0,31,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,4.9622043863965981,,,False,False,120,32,88,0.26666666666666666,26.666666666666668,0.73333333333333328,73.333333333333329,0,0,0,1,1,,,0,32,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,4.9303703606799978,,,False,False,120,33,87,0.27500000000000002,27.5,0.72499999999999998,72.5,0,0,0,1,1,,,0,33,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,4.9238478726277499,,,False,False,120,34,86,0.28333333333333333,28.333333333333332,0.71666666666666667,71.666666666666671,0,0,0,1,1,,,0,34,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,4.8669551728462563,,,False,False,120,35,85,0.29166666666666669,29.166666666666668,0.70833333333333337,70.833333333333329,0,0,0,1,1,,,0,35,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,4.8518445696806269,,,False,False,120,36,84,0.29999999999999999,30,0.69999999999999996,70,0,0,0,1,1,,,0,36,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,4.7047127187796765,,,False,False,120,37,83,0.30833333333333335,30.833333333333332,0.69166666666666665,69.166666666666671,0,0,0,1,1,,,0,37,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,4.6401546378499363,,,False,False,120,38,82,0.31666666666666665,31.666666666666668,0.68333333333333335,68.333333333333329,0,0,0,1,1,,,0,38,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,4.5688373344367577,,,False,False,120,39,81,0.32500000000000001,32.5,0.67500000000000004,67.5,0,0,0,1,1,,,0,39,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,4.5353848331452493,,,False,False,120,40,80,0.33333333333333331,33.333333333333336,0.66666666666666663,66.666666666666671,0,0,0,1,1,,,0,40,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,4.4671983915927962,,,False,False,120,41,79,0.34166666666666667,34.166666666666664,0.65833333333333333,65.833333333333329,0,0,0,1,1,,,0,41,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,4.3839251773368861,,,False,False,120,42,78,0.34999999999999998,35,0.65000000000000002,65,0,0,0,1,1,,,0,42,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,4.308449584088387,,,False,False,120,43,77,0.35833333333333334,35.833333333333336,0.64166666666666672,64.166666666666671,0,0,0,1,1,,,0,43,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,4.1826687122337951,,,False,False,120,44,76,0.36666666666666664,36.666666666666664,0.6333333333333333,63.333333333333336,0,0,0,1,1,,,0,44,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,4.1365523083628792,,,False,False,120,45,75,0.375,37.5,0.625,62.5,0,0,0,1,1,,,0,45,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,4.1253952614901035,,,False,False,120,46,74,0.38333333333333336,38.333333333333336,0.6166666666666667,61.666666666666664,0,0,0,1,1,,,0,46,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,4.1130530370013672,,,False,False,120,47,73,0.39166666666666666,39.166666666666664,0.60833333333333328,60.833333333333336,0,0,0,1,1,,,0,47,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,4.1114447297278582,,,False,False,120,48,72,0.40000000000000002,40,0.59999999999999998,60,0,0,0,1,1,,,0,48,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,4.0262800644953263,,,False,False,120,49,71,0.40833333333333333,40.833333333333336,0.59166666666666667,59.166666666666664,0,0,0,1,1,,,0,49,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,3.7534046116307165,,,False,False,120,50,70,0.41666666666666669,41.666666666666664,0.58333333333333337,58.333333333333336,0,0,0,1,1,,,0,50,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,3.6997264491816999,,,False,False,120,51,69,0.42499999999999999,42.5,0.57499999999999996,57.5,0,0,0,1,1,,,0,51,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,3.4830477429825848,,,False,False,120,52,68,0.43333333333333335,43.333333333333336,0.56666666666666665,56.666666666666664,0,0,0,1,1,,,0,52,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,3.4334308260245816,,,False,False,120,53,67,0.44166666666666665,44.166666666666664,0.55833333333333335,55.833333333333336,0,0,0,1,1,,,0,53,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,3.1864765549721508,,,False,False,120,54,66,0.45000000000000001,45,0.55000000000000004,55,0,0,0,1,1,,,0,54,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,3.1215456190010742,,,False,False,120,55,65,0.45833333333333331,45.833333333333336,0.54166666666666663,54.166666666666664,0,0,0,1,1,,,0,55,0,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,3.0973517214122892,,,False,False,120,56,64,0.46666666666666667,46.666666666666664,0.53333333333333333,53.333333333333336,0,0,0,1,1,1,1,0,55,1,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,2.8795473957240052,,,False,False,120,57,63,0.47499999999999998,47.5,0.52500000000000002,52.5,0,0,0,1,1,1,1,0,56,1,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,2.8073297849695087,,,False,False,120,58,62,0.48333333333333334,48.333333333333336,0.51666666666666672,51.666666666666664,0,0,0,1,1,1,1,0,56,2,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,2.7774445572096869,,,False,False,120,59,61,0.49166666666666664,49.166666666666664,0.5083333333333333,50.833333333333336,0,0,0,1,1,1,1,0,56,3,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,2.7052958606332651,,,False,False,120,60,60,0.5,50,0.5,50,0,0,0,1,1,1,1,0,57,3,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,2.5563292901410848,,,False,False,120,61,59,0.5083333333333333,50.833333333333336,0.49166666666666664,49.166666666666664,0,0,0,1,1,1,1,0,57,4,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,2.4215075101575114,,,False,False,120,62,58,0.51666666666666672,51.666666666666664,0.48333333333333334,48.333333333333336,0,0,0,1,1,1,1,0,57,5,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,2.3660370520422691,,,False,False,120,63,57,0.52500000000000002,52.5,0.47499999999999998,47.5,0,0,0,1,1,1,1,0,57,6,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,2.326630215597373,,,False,False,120,64,56,0.53333333333333333,53.333333333333336,0.46666666666666667,46.666666666666664,0,0,0,1,1,1,1,0,57,7,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,2.2857694226834049,,,False,False,120,65,55,0.54166666666666663,54.166666666666664,0.45833333333333331,45.833333333333336,0,0,0,1,1,1,1,0,58,7,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,2.2761303594308688,,,False,False,120,66,54,0.55000000000000004,55,0.45000000000000001,45,0,0,0,1,1,1,1,0,58,8,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,2.2684818536441216,,,False,False,120,67,53,0.55833333333333335,55.833333333333336,0.44166666666666665,44.166666666666664,0,0,0,1,1,1,1,0,58,9,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,2.2084707824028404,,,False,False,120,68,52,0.56666666666666665,56.666666666666664,0.43333333333333335,43.333333333333336,0,0,0,1,1,1,1,0,59,9,0,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,2.1838475205583059,,,False,False,120,69,51,0.57499999999999996,57.5,0.42499999999999999,42.5,1,0.014492753623188406,1.4492753623188406,0.98550724637681164,1,0.90000000000000002,0.94999999999999996,0,59,9,1,0
confidence_model_agreement,Confidence + model agreement,2,True,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True,True,False,False,2.1792550936972925,,,False,False,120,70,50,0.58333333333333337,58.333333333333336,0.41666666666666669,41.666666666666664,2,0.028571428571428571,2.8571428571428572,0.97142857142857142,0.98333333333333328,0.90000000000000002,0.94166666666666665,1,59,9,1,1
